City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Ntungamo,UG,2021-09-16 08:23:20,-0.8833,29.65,79.95,56,100,3.0
294,Yerofey Pavlovich,RU,2021-09-16 08:23:20,53.9667,121.9667,54.01,54,98,6.89
295,Alta Floresta,BR,2021-09-16 08:17:37,-9.8756,-56.0861,71.01,90,1,3.22
296,Jalu,LY,2021-09-16 08:21:49,29.0331,21.5482,81.41,33,0,7.29
297,Sierpc,PL,2021-09-16 08:23:22,52.8568,19.6691,59.56,89,100,7.52
298,Prince Rupert,CA,2021-09-16 08:19:22,54.3161,-130.3201,53.29,87,20,5.75
299,Nouadhibou,MR,2021-09-16 08:23:23,20.931,-17.0347,73.38,83,6,17.27
300,Itoman,JP,2021-09-16 08:23:23,26.1247,127.6694,86.38,77,40,9.22
301,Teya,RU,2021-09-16 08:17:17,60.3778,92.6267,46.98,69,95,3.91
302,Andenes,NO,2021-09-16 08:23:25,69.3143,16.1194,46.38,76,0,17.27
303,Maniitsoq,GL,2021-09-16 08:14:21,65.4167,-52.9,34.72,50,100,6.51
304,Aluksne,LV,2021-09-16 08:23:26,57.4167,27.05,49.64,57,58,5.37
305,Maceio,BR,2021-09-16 08:23:08,-9.6658,-35.7353,74.64,100,40,2.3
306,Mount Isa,AU,2021-09-16 08:19:16,-20.7333,139.5,91.17,13,5,3.44
307,Praia Da Vitoria,PT,2021-09-16 08:23:28,38.7333,-27.0667,69.76,88,20,5.3
308,Dong Hoi,VN,2021-09-16 08:23:28,17.4833,106.6,84.51,83,100,5.91
309,Frontera,MX,2021-09-16 08:23:29,26.9333,-101.45,82.94,56,89,1.07
310,Petropavlovsk-Kamchatskiy,RU,2021-09-16 08:19:38,53.0452,158.6483,48.79,76,0,2.24
311,Rezh,RU,2021-09-16 08:23:30,57.37,61.4043,47.37,70,100,12.57
312,Sao Jose Da Coroa Grande,BR,2021-09-16 08:23:31,-8.8978,-35.1478,76.05,77,31,8.39
313,Tokur,RU,2021-09-16 08:23:32,53.1333,132.9,46.63,96,100,3.69
314,Mikhaylovka,RU,2021-09-16 08:23:32,50.06,43.2379,61.34,34,52,13.65
315,Cidreira,BR,2021-09-16 08:14:49,-30.1811,-50.2056,54.72,67,81,2.17
316,Wamba,NG,2021-09-16 08:23:33,8.9333,8.6,76.69,86,100,3.62
317,Thomaston,US,2021-09-16 08:23:34,32.8882,-84.3266,70.29,97,90,1.01
318,Mahebourg,MU,2021-09-16 08:23:35,-20.4081,57.7,76.24,83,75,8.05
319,Hamilton,US,2021-09-16 08:20:49,39.1834,-84.5333,67.05,93,1,0.0
320,Buchanan,LR,2021-09-16 08:23:36,5.8808,-10.0467,75.0,90,100,1.59
321,Esmeraldas,BR,2021-09-16 08:20:47,-19.7625,-44.3139,74.26,52,0,6.44
322,Pala,TD,2021-09-16 08:23:37,9.3642,14.9046,81.48,75,100,6.89
323,Sobolevo,RU,2021-09-16 08:21:12,54.4299,31.8996,49.24,62,4,5.53
324,Port Macquarie,AU,2021-09-16 08:18:55,-31.4333,152.9167,57.16,66,22,9.51
325,San Juan,AR,2021-09-16 08:23:38,-31.5375,-68.5364,55.0,21,0,3.6
326,Mehamn,NO,2021-09-16 08:13:45,71.0357,27.8492,44.78,65,18,8.52
327,Dunedin,NZ,2021-09-16 08:17:45,-45.8742,170.5036,44.8,67,100,1.99
328,Sayat,TM,2021-09-16 08:23:40,38.7839,63.8803,93.07,9,0,10.2
329,Altamont,US,2021-09-16 08:23:40,42.2068,-121.7372,54.77,80,1,0.0
330,Kargil,IN,2021-09-16 08:23:41,34.5667,76.1,65.57,22,17,1.5
331,Road Town,VG,2021-09-16 08:20:24,18.4167,-64.6167,82.2,77,58,15.97
332,Soyo,AO,2021-09-16 08:23:42,-6.1349,12.3689,77.05,84,99,8.68
333,Athabasca,CA,2021-09-16 08:23:42,54.7169,-113.2854,46.22,89,100,21.68
334,Haines Junction,CA,2021-09-16 08:16:46,60.7522,-137.5108,37.35,75,100,3.44
335,Concepcion,CL,2021-09-16 08:22:31,-36.827,-73.0498,44.4,100,0,5.75
336,Banikoara,BJ,2021-09-16 08:23:44,11.2985,2.4386,74.14,94,100,3.74
337,Narsaq,GL,2021-09-16 08:15:04,60.9167,-46.05,34.02,43,100,2.89
338,Husavik,IS,2021-09-16 08:17:55,66.0449,-17.3389,55.31,82,96,10.09
339,Hokitika,NZ,2021-09-16 08:23:46,-42.7167,170.9667,46.53,70,0,9.06
340,Flinders,AU,2021-09-16 08:18:03,-34.5833,150.8552,59.2,76,39,4.54
341,Manokwari,ID,2021-09-16 08:23:22,-0.8667,134.0833,79.29,78,100,2.24
342,Irbil,IQ,2021-09-16 08:23:47,36.1926,44.0106,91.22,18,0,10.36
343,Southern Pines,US,2021-09-16 08:23:48,35.174,-79.3923,72.05,93,1,0.0
344,Lata,PT,2021-09-16 08:14:53,40.1629,-8.3327,66.92,87,1,2.06
345,Aksu,CN,2021-09-16 08:23:49,41.1231,80.2644,82.98,21,50,4.52
346,Luanda,AO,2021-09-16 08:17:28,-8.8368,13.2343,77.0,73,75,3.44
347,Ossora,RU,2021-09-16 08:23:51,59.2353,163.0719,46.65,76,19,6.02
348,Iskateley,RU,2021-09-16 08:21:39,67.6803,53.1512,48.2,66,100,15.5
349,Ewa Beach,US,2021-09-16 08:23:51,21.3156,-158.0072,78.75,77,1,4.61
350,Nizhniy Tsasuchey,RU,2021-09-16 08:23:52,50.5167,115.1333,66.85,43,25,9.95
351,Nanortalik,GL,2021-09-16 08:15:42,60.1432,-45.2371,37.47,83,100,12.95
352,Miri,MY,2021-09-16 08:23:07,4.4148,114.0089,87.94,62,40,3.44
353,Hvolsvollur,IS,2021-09-16 08:23:53,63.7533,-20.2243,52.47,95,100,9.93
354,Pitimbu,BR,2021-09-16 08:21:11,-7.4706,-34.8086,75.79,84,35,10.6
355,Severnyy,RU,2021-09-16 08:23:56,50.677,36.5532,59.04,47,0,11.18
356,Havelock,US,2021-09-16 08:16:24,34.8791,-76.9013,74.95,95,1,3.44
357,Mananjary,MG,2021-09-16 08:23:57,-21.2167,48.3333,78.13,61,7,9.31
358,Arlit,NE,2021-09-16 08:23:57,18.7369,7.3853,96.85,13,4,6.64
359,Hasaki,JP,2021-09-16 08:17:45,35.7333,140.8333,73.8,69,95,17.92
360,Tilichiki,RU,2021-09-16 08:14:46,60.4667,166.1,42.64,75,57,5.66
361,Bonfim,BR,2021-09-16 08:23:59,3.0833,-59.95,75.22,75,1,2.35
362,Sao Paulo De Olivenca,BR,2021-09-16 08:24:00,-3.3783,-68.8725,71.42,94,8,1.32
363,Davenda,RU,2021-09-16 08:24:00,53.5556,119.317,56.64,42,6,8.43
364,Linares,CL,2021-09-16 08:24:01,-35.85,-71.6,40.87,81,0,3.15
365,Nzega,RW,2021-09-16 08:24:02,-2.479,29.5564,74.66,41,99,7.83
366,Lincoln,US,2021-09-16 08:22:03,40.8,-96.667,70.29,84,1,4.0
367,Lodja,CD,2021-09-16 08:24:03,-3.4833,23.4333,76.68,80,99,4.56
368,San Quintin,MX,2021-09-16 08:17:08,30.4833,-115.95,67.89,82,0,11.74
369,Rio Gallegos,AR,2021-09-16 08:19:26,-51.6226,-69.2181,32.05,80,0,8.05
370,Viedma,AR,2021-09-16 08:20:36,-40.8135,-62.9967,48.16,54,0,2.33
371,Ponta Delgada,PT,2021-09-16 08:24:06,37.7333,-25.6667,66.92,82,40,2.3
372,Locri,IT,2021-09-16 08:24:06,38.2414,16.2623,83.25,37,39,3.22
373,Piacabucu,BR,2021-09-16 08:24:07,-10.4056,-36.4344,75.13,71,52,7.2
374,Esperance,AU,2021-09-16 08:19:48,-33.8667,121.9,58.55,69,54,26.71
375,Waingapu,ID,2021-09-16 08:24:08,-9.6567,120.2641,87.46,55,23,16.24
376,San Patricio,US,2021-09-16 08:18:14,28.017,-97.5169,80.83,78,53,4.9
377,Ambanja,MG,2021-09-16 08:24:09,-13.6833,48.45,85.93,50,21,6.91
378,Gat,IL,2021-09-16 08:16:09,31.61,34.7642,84.88,24,25,8.34
379,Shaunavon,CA,2021-09-16 08:24:11,49.6501,-108.4181,46.18,51,100,5.88
380,Keshod,IN,2021-09-16 08:24:11,21.3,70.25,84.16,81,100,17.45
381,Sisimiut,GL,2021-09-16 08:24:12,66.9395,-53.6735,32.59,57,61,8.88
382,Kearney,US,2021-09-16 08:24:13,40.6995,-99.0815,69.04,83,1,11.01
383,Kiruna,SE,2021-09-16 08:24:13,67.8557,20.2251,36.52,81,40,12.66
384,Puerto Colombia,CO,2021-09-16 08:24:14,10.9878,-74.9547,82.49,81,64,8.86
385,Nome,US,2021-09-16 08:21:24,64.5011,-165.4064,44.67,81,90,3.44
386,Wanaka,NZ,2021-09-16 08:21:20,-44.7,169.15,38.68,91,56,6.08
387,Stephenville Crossing,CA,2021-09-16 08:24:15,48.5,-58.4318,62.73,88,90,25.32
388,Micheweni,TZ,2021-09-16 08:24:17,-4.9667,39.8333,80.19,67,93,7.47
389,Paide,EE,2021-09-16 08:24:17,58.8856,25.5572,47.89,64,100,4.79
390,Plastun,RU,2021-09-16 08:19:47,44.7561,136.2939,62.26,70,100,5.19
391,Ixtapa,MX,2021-09-16 08:24:18,20.7,-105.2,76.23,98,65,2.24
392,Chicama,PE,2021-09-16 08:17:17,-7.8447,-79.1469,61.97,86,100,5.01
393,Cadillac,US,2021-09-16 08:21:51,44.2519,-85.4012,49.23,100,1,0.0
394,Vammala,FI,2021-09-16 08:24:20,61.3333,22.9,49.28,67,100,3.58
395,Chegem,RU,2021-09-16 08:24:21,43.2833,43.1333,51.93,64,7,6.11
396,Tiznit,MA,2021-09-16 08:24:21,29.5833,-9.5,65.39,79,38,3.69
397,Guadalajara,MX,2021-09-16 08:20:21,20.6667,-103.3333,66.42,100,40,0.0
398,Riberalta,BO,2021-09-16 08:24:22,-10.9833,-66.1,71.89,90,5,1.05
399,Port Hawkesbury,CA,2021-09-16 08:24:23,45.6169,-61.3485,69.58,95,90,4.0
400,Zhifang,CN,2021-09-16 08:24:24,30.35,114.3167,91.38,44,0,8.08
401,Parainen,FI,2021-09-16 08:24:24,60.3067,22.301,50.45,64,78,9.26
402,Namtsy,RU,2021-09-16 08:24:25,62.7161,129.6658,51.91,97,100,3.51
403,Broome,US,2021-09-16 08:24:02,42.2506,-75.833,62.17,81,90,1.99
404,Meulaboh,ID,2021-09-16 08:21:07,4.1363,96.1285,85.46,60,39,7.16
405,Bereda,ES,2021-09-16 08:24:26,43.2686,-7.5406,63.0,100,92,3.2
406,Avera,US,2021-09-16 08:24:27,33.194,-82.5271,71.47,98,100,7.4
407,Bandipur,NP,2021-09-16 08:24:28,27.9333,84.4167,65.05,95,100,1.59
408,Baishishan,CN,2021-09-16 08:24:28,43.5833,127.5667,56.82,99,100,1.52
409,Auki,SB,2021-09-16 08:14:45,-8.7676,160.7034,77.95,85,18,5.55
410,Rudnichnyy,RU,2021-09-16 08:24:30,59.617,52.4703,39.79,98,100,11.12
411,Vostok,RU,2021-09-16 08:15:38,46.4856,135.8833,54.95,68,100,2.06
412,Rolla,US,2021-09-16 08:24:31,37.9514,-91.7713,62.94,87,1,1.01
413,Brookhaven,US,2021-09-16 08:24:31,31.5791,-90.4407,73.06,99,100,6.67
414,Arrifes,PT,2021-09-16 08:24:32,37.7667,-25.7,64.65,82,40,2.3
415,Nuuk,GL,2021-09-16 08:20:52,64.1835,-51.7216,34.41,69,75,8.05
416,Robe,AU,2021-09-16 08:24:33,-37.1833,139.75,60.15,68,0,7.11
417,Skibbereen,IE,2021-09-16 08:24:33,51.55,-9.2667,58.8,92,90,9.64
418,Koulikoro,ML,2021-09-16 08:24:34,14.0,-7.75,74.12,84,100,6.24
419,Iralaya,HN,2021-09-16 08:24:35,15.0,-83.2333,80.26,84,99,9.08
420,Aquin,HT,2021-09-16 08:24:35,18.2833,-73.4,78.93,85,88,5.28
421,Ongandjera,NA,2021-09-16 08:24:37,-17.8833,15.0667,77.43,15,5,4.76
422,Broken Hill,AU,2021-09-16 08:24:37,-31.95,141.4333,73.11,18,0,10.36
423,Hvide Sande,DK,2021-09-16 08:24:39,56.0045,8.1294,63.09,100,75,3.44
424,Vieques,PR,2021-09-16 08:24:40,18.425,-65.8329,78.84,89,40,8.05
425,Karpogory,RU,2021-09-16 08:24:41,64.0019,44.4451,44.85,69,72,9.17
426,Urmary,RU,2021-09-16 08:24:41,55.6789,47.944,44.58,68,100,13.06
427,Juneau,US,2021-09-16 08:23:36,58.3019,-134.4197,48.85,94,75,10.36
428,Togul,RU,2021-09-16 08:21:17,53.465,85.9128,71.46,34,100,5.35
429,Caborca,MX,2021-09-16 08:24:43,30.5838,-111.101,79.79,40,9,4.05
430,Derzhavinsk,KZ,2021-09-16 08:20:45,51.1,66.3167,76.06,25,1,22.17
431,Abu Zabad,SD,2021-09-16 08:24:44,12.35,29.25,86.95,47,12,3.6
432,Port Shepstone,ZA,2021-09-16 08:23:38,-30.7414,30.455,61.52,89,100,7.23
433,Lakes Entrance,AU,2021-09-16 08:24:45,-37.8811,147.981,54.57,79,5,10.07
434,Eston,CA,2021-09-16 08:24:46,51.1501,-108.7514,40.89,60,74,13.62
435,Hirara,JP,2021-09-16 08:24:46,24.8,125.2833,84.47,79,75,5.75
436,Puri,IN,2021-09-16 08:24:47,19.8,85.85,88.32,67,100,5.61
437,Karlshamn,SE,2021-09-16 08:24:48,56.1706,14.8619,60.91,97,100,12.41
438,Gamboma,CG,2021-09-16 08:24:48,-1.8764,15.8644,84.81,57,96,4.54
439,Abu Samrah,SY,2021-09-16 08:24:49,35.3029,37.1841,79.92,44,0,12.64
440,Gulu,UG,2021-09-16 08:24:50,2.7746,32.299,74.77,80,65,1.12
441,Moree,AU,2021-09-16 08:24:50,-29.4667,149.85,62.62,45,0,6.91
442,Laramie,US,2021-09-16 08:20:22,41.3114,-105.5911,59.95,21,1,6.91
443,Mayo,US,2021-09-16 08:20:57,38.8876,-76.5119,75.31,91,1,1.01
444,Port Lincoln,AU,2021-09-16 08:21:04,-34.7333,135.8667,64.45,53,82,24.58
445,Miyako,JP,2021-09-16 08:22:25,39.6367,141.9525,61.18,69,100,5.61
446,Pacific Grove,US,2021-09-16 08:24:53,36.6177,-121.9166,56.88,90,90,1.99
447,Dongsheng,CN,2021-09-16 08:19:16,39.8161,109.9776,68.0,34,1,11.1
448,Santiago Del Estero,AR,2021-09-16 08:24:54,-27.7951,-64.2615,48.81,37,0,5.19
449,Mgandu,TZ,2021-09-16 08:24:54,-5.95,34.1333,79.77,36,78,8.72
450,Kieta,PG,2021-09-16 08:16:37,-6.2167,155.6333,79.34,83,61,6.55
451,Christchurch,NZ,2021-09-16 08:16:24,-43.5333,172.6333,46.6,80,90,6.91
452,Bima,ID,2021-09-16 08:23:00,-8.4667,118.7167,88.5,54,100,4.74
453,Sosenskiy,RU,2021-09-16 08:24:56,54.059,35.9623,46.11,58,56,7.47
454,Mersing,MY,2021-09-16 08:24:57,2.4312,103.8405,87.71,79,40,11.5
455,High Prairie,CA,2021-09-16 08:24:58,55.4334,-116.4858,42.1,84,100,16.2
456,Santa Cruz,BO,2021-09-16 08:24:53,-17.8,-63.1667,63.25,39,8,10.27
457,Resavica,RS,2021-09-16 08:24:59,44.0408,21.5816,76.95,33,94,4.85
458,Kristiinankaupunki,FI,2021-09-16 08:25:00,62.2743,21.376,47.53,67,98,5.12
459,Chaozhou,CN,2021-09-16 08:25:00,23.6651,116.6379,93.06,50,33,4.0
460,Te Anau,NZ,2021-09-16 08:25:01,-45.4167,167.7167,39.04,96,63,5.97
461,Ogaminana,NG,2021-09-16 08:25:03,7.5946,6.2248,76.35,87,100,2.82
462,Neyshabur,IR,2021-09-16 08:25:04,36.2133,58.7958,87.4,9,0,3.04
463,Makat,KZ,2021-09-16 08:25:04,47.6469,53.3463,77.95,20,0,12.8
464,Benalla,AU,2021-09-16 08:25:05,-36.55,145.9833,56.95,81,83,4.52
465,Tebingtinggi,ID,2021-09-16 08:25:05,3.3285,99.1625,86.05,61,43,5.28
466,Uray,RU,2021-09-16 08:25:06,60.1247,64.7758,46.58,96,100,7.18
467,Kismayo,SO,2021-09-16 08:25:07,-0.3582,42.5454,82.31,67,16,14.92
468,Baffa,PK,2021-09-16 08:25:08,34.4378,73.2194,85.3,52,0,4.9
469,Yelizovo,RU,2021-09-16 08:25:09,53.1873,158.3805,50.14,76,0,2.24
470,Cotonou,BJ,2021-09-16 08:25:09,6.3654,2.4183,78.78,89,40,5.75
471,Guerrero Negro,MX,2021-09-16 08:24:05,27.9769,-114.0611,69.76,82,0,16.2
472,Itsukaichi,JP,2021-09-16 08:25:10,35.7253,139.2178,74.25,58,75,10.36
473,Fortuna Foothills,US,2021-09-16 08:24:16,32.6578,-114.4119,87.89,40,1,1.99
474,Sampit,ID,2021-09-16 08:25:12,-2.5333,112.95,84.02,67,100,3.96
475,Svetlyy,RU,2021-09-16 08:25:12,54.675,20.1347,55.45,90,100,11.63
476,Saint-Augustin,CA,2021-09-16 08:25:13,51.226,-58.6502,55.62,98,100,16.17
477,Maple Creek,CA,2021-09-16 08:22:02,49.9168,-109.4848,48.61,61,100,3.44
478,Pochutla,MX,2021-09-16 08:25:14,15.7432,-96.4661,77.83,94,67,3.29
479,Coahuayana,MX,2021-09-16 08:25:15,18.7333,-103.6833,75.4,94,98,2.89
480,Indramayu,ID,2021-09-16 08:25:16,-6.3264,108.32,85.37,64,72,12.55
481,Masvingo,ZW,2021-09-16 08:25:16,-20.0637,30.8277,88.07,18,24,3.4
482,Bengkulu,ID,2021-09-16 08:21:19,-3.8004,102.2655,83.08,80,54,8.43
483,Luderitz,NA,2021-09-16 08:17:22,-26.6481,15.1594,61.95,42,0,21.3
484,Serchhip,IN,2021-09-16 08:25:18,23.3,92.8333,80.31,92,88,0.58
485,Miraflores,MX,2021-09-16 08:21:23,19.2167,-98.8083,61.45,89,100,3.29
486,Hwange,ZW,2021-09-16 08:20:14,-18.3693,26.5019,87.39,21,4,9.86
487,Shu,KZ,2021-09-16 08:24:22,43.5983,73.7614,86.0,14,100,12.12
488,Kapit,MY,2021-09-16 08:25:20,2.0167,112.9333,84.63,72,91,1.1
489,Mragowo,PL,2021-09-16 08:25:21,53.8644,21.3051,60.8,90,100,10.65
490,Kapan,AM,2021-09-16 08:25:21,39.2075,46.4058,82.53,31,0,7.81
491,Jimenez,MX,2021-09-16 08:25:22,28.3333,-105.4,73.17,39,43,1.5
492,Caiaponia,BR,2021-09-16 08:25:22,-16.9567,-51.8103,72.99,39,5,5.73
493,Havoysund,NO,2021-09-16 08:25:23,70.9963,24.6622,45.48,67,26,12.57
494,Agra,IN,2021-09-16 08:25:24,27.1833,78.0167,79.59,78,97,17.49
495,Babu,CN,2021-09-16 08:25:24,24.4167,111.5167,85.5,71,99,3.0
496,Tanda,IN,2021-09-16 08:25:25,26.55,82.65,74.75,95,100,20.51
497,Northam,GB,2021-09-16 08:17:47,51.0333,-4.2167,62.65,95,31,4.54
498,Bonavista,CA,2021-09-16 08:25:26,48.6499,-53.1147,54.12,81,100,23.11
499,Strezhevoy,RU,2021-09-16 08:25:27,60.7333,77.5889,48.18,93,100,12.48
500,Korla,CN,2021-09-16 08:19:13,41.7597,86.1469,86.27,17,98,17.49
501,Santa Cecilia,BR,2021-09-16 08:25:28,-26.9608,-50.4269,50.13,99,100,2.28
502,Samorin,SK,2021-09-16 08:25:28,48.0302,17.3097,76.93,59,0,1.99
503,Shingu,JP,2021-09-16 08:18:56,33.7333,135.9833,76.19,88,100,7.54
504,Okhotsk,RU,2021-09-16 08:20:32,59.3833,143.3,54.77,83,97,9.4
505,Chabahar,IR,2021-09-16 08:25:30,25.2919,60.643,87.8,56,71,11.43
506,Mandera,KE,2021-09-16 08:25:31,3.9366,41.867,89.4,42,98,13.58
507,Arman,RU,2021-09-16 08:25:31,59.7,150.1667,49.15,86,4,2.68
508,Lexington,US,2021-09-16 08:24:31,37.9887,-84.4777,66.15,92,90,3.44
509,Yeppoon,AU,2021-09-16 08:25:32,-23.1333,150.7333,69.58,63,1,10.0
510,Morondava,MG,2021-09-16 08:23:45,-20.2833,44.2833,82.51,54,7,7.81
511,Turbat,PK,2021-09-16 08:25:34,26.0023,63.044,106.59,16,1,3.96
512,Thinadhoo,MV,2021-09-16 08:21:51,0.5333,72.9333,84.58,65,100,9.95
513,Salalah,OM,2021-09-16 08:25:35,17.0151,54.0924,87.89,74,75,12.66
514,Saint Anthony,US,2021-09-16 08:25:35,45.0205,-93.218,69.94,59,90,5.01
515,Lucapa,AO,2021-09-16 08:25:36,-8.4192,20.7447,82.35,47,99,4.79
516,Kuching,MY,2021-09-16 08:25:36,1.55,110.3333,89.82,55,40,6.91
517,Puerto Del Rosario,ES,2021-09-16 08:25:37,28.5004,-13.8627,76.75,69,20,11.5
518,Faro,PT,2021-09-16 08:24:12,37.0194,-7.9322,71.38,83,0,5.75
519,Kuytun,RU,2021-09-16 08:20:22,54.3419,101.5036,46.89,91,99,2.59
520,Asahi,JP,2021-09-16 08:25:39,35.7167,140.65,73.78,68,92,14.43
521,Kolo,PL,2021-09-16 08:25:40,52.2002,18.6387,71.71,84,100,5.84
522,Jaru,BR,2021-09-16 08:25:41,-10.4389,-62.4664,77.07,72,99,2.17
523,Haicheng,CN,2021-09-16 08:25:42,40.8516,122.7475,66.67,87,100,5.3
524,Necochea,AR,2021-09-16 08:25:43,-38.5473,-58.7368,46.47,67,0,8.95
525,Marsa Matruh,EG,2021-09-16 08:25:44,31.3525,27.2453,82.6,47,0,17.27
526,Asfi,MA,2021-09-16 08:25:44,32.2994,-9.2372,70.65,78,0,9.95
527,Talaya,RU,2021-09-16 08:25:45,61.3833,152.75,46.89,70,2,4.76
528,Corinto,GR,2021-09-16 08:15:50,37.9407,22.9573,80.71,64,6,5.57
529,Salantai,LT,2021-09-16 08:25:47,56.0667,21.5667,53.02,68,100,14.16
530,Vila Velha,BR,2021-09-16 08:15:27,-20.3297,-40.2925,73.35,88,75,2.3
531,Miskolc,HU,2021-09-16 08:25:49,48.1,20.7833,70.03,49,100,5.1
532,Asyut,EG,2021-09-16 08:25:51,27.181,31.1837,86.18,32,0,17.34
533,Anshun,CN,2021-09-16 08:25:51,26.25,105.9333,76.53,70,79,8.5
534,Takoradi,GH,2021-09-16 08:25:52,4.8845,-1.7554,75.65,89,49,4.88
535,Druzhba,UA,2021-09-16 08:25:53,52.0428,33.9453,55.83,44,0,6.02
536,Kuandian,CN,2021-09-16 08:25:53,40.7286,124.7847,65.62,84,100,2.66
537,Makakilo City,US,2021-09-16 08:25:54,21.3469,-158.0858,77.32,78,1,4.61
538,Banda Aceh,ID,2021-09-16 08:18:38,5.5577,95.3222,85.66,63,93,9.51
539,Bejar,ES,2021-09-16 08:25:55,40.3864,-5.7634,64.58,77,7,3.0
540,Long Beach,US,2021-09-16 08:25:56,33.767,-118.1892,65.57,90,90,4.61
541,Gondanglegi,ID,2021-09-16 08:25:57,-7.7479,112.0132,87.28,58,21,16.11
542,Kamaishi,JP,2021-09-16 08:25:57,39.2667,141.8833,65.35,66,92,4.79
543,Lorengau,PG,2021-09-16 08:25:58,-2.0226,147.2712,76.78,87,100,6.11
544,Coquimbo,CL,2021-09-16 08:22:08,-29.9533,-71.3436,49.73,81,0,4.61
545,Venice,US,2021-09-16 08:25:59,27.0998,-82.4543,79.0,97,1,1.01
546,Santa Cruz De La Palma,ES,2021-09-16 08:26:00,28.6835,-17.7642,74.14,83,75,8.05
547,Tuatapere,NZ,2021-09-16 08:26:01,-46.1333,167.6833,41.83,83,80,4.68
548,Ushtobe,KZ,2021-09-16 08:26:01,45.2514,77.9838,85.28,17,100,16.78
549,Valle De Allende,MX,2021-09-16 08:26:02,26.9333,-105.4,66.38,43,7,2.89
550,Ingham,US,2021-09-16 08:26:03,42.6,-84.3833,57.85,94,1,0.0
551,San Policarpo,PH,2021-09-16 08:24:21,12.1791,125.5072,75.92,92,100,0.78
552,Prokuplje,RS,2021-09-16 08:26:04,43.2342,21.5881,78.57,29,80,2.91
553,Boa Vista,BR,2021-09-16 08:25:09,2.8197,-60.6733,82.38,65,0,5.75
554,Nata,PA,2021-09-16 08:26:05,8.3333,-80.5167,73.49,93,59,2.48
555,Bombay,IN,2021-09-16 08:21:33,19.0144,72.8479,85.98,66,40,17.27
556,Were Ilu,ET,2021-09-16 08:26:06,10.6,39.4333,64.94,46,44,12.26
557,Roslavl,RU,2021-09-16 08:26:07,53.9528,32.8639,50.38,58,4,5.1
558,Sinjar,IQ,2021-09-16 08:26:08,36.3209,41.8754,85.98,25,0,7.38
559,Balad,IQ,2021-09-16 08:26:08,34.0164,44.1453,98.62,14,0,16.8
560,Phek,IN,2021-09-16 08:26:09,25.6667,94.5,71.2,85,97,1.23
